warehouse_name,date,storage,next_day_storage
SC24,2023-09-17,6405,6834.0
SC24,2023-09-18,6834,6976.0
SC24,2023-09-19,6976,7337.0
SC24,2023-09-20,7337,7602.0
SC24,2023-09-21,7602,6895.0
SC24,2023-09-22,6895,6890.0
SC24,2023-09-23,6890,6824.0
SC24,2023-09-24,6824,7119.0
SC24,2023-09-25,7119,7928.0
SC24,2023-09-26,7928,6727.0
SC24,2023-09-27,6727,5682.0
SC24,2023-09-28,5682,5408.0
SC24,2023-09-29,5408,5361.0
SC24,2023-09-30,5361,4939.0
SC24,2023-10-01,4939,4676.0
SC24,2023-10-02,4676,4961.0
SC24,2023-10-03,4961,5145.0
SC24,2023-10-04,5145,5303.0
SC24,2023-10-05,5303,5429.0
SC24,2023-10-06,5429,6055.0
SC24,2023-10-07,6055,5671.0
SC24,2023-10-08,5671,5497.0
SC24,2023-10-09,5497,5430.0
SC24,2023-10-10,5430,5685.0
SC24,2023-10-11,5685,5684.0
SC24,2023-10-12,5684,5473.0
SC24,2023-10-13,5473,5450.0
SC24,2023-10-14,5450,5213.0
SC24,2023-10-15,5213,5709.0
SC24,2023-10-16,5709,5573.0
SC24,2023-10-17,5573,5833.0
SC24,2023-10-18,5833,5259.0
SC24,2023-10-19,5259,5329.0
SC24,2023-10-20,5329,5159.0
SC24,2023-10-21,5159,4635.0
SC24,2023-10-22,4635,5034.0
SC24,2023-10-23,5034,9260.0
SC24,2023-10-24,9260,7362.0
SC24,2023-10-25,7362,6595.0
SC24,2023-10-26,6595,6680.0
SC24,2023-10-27,6680,5898.0
SC24,2023-10-28,5898,5645.0
SC24,2023-10-29,5645,5950.0
SC24,2023-10-30,5950,5675.0
SC24,2023-10-31,5675,13528.0
SC24,2023-11-01,13528,8233.0
SC24,2023-11-02,8233,6748.0
SC24,2023-11-03,6748,6532.0
SC24,2023-11-04,6532,6112.0
SC24,2023-11-05,6112,6846.0
SC24,2023-11-06,6846,6876.0
SC24,2023-11-07,6876,6824.0
SC24,2023-11-08,6824,6510.0
SC24,2023-11-09,6510,6156.0
SC24,2023-11-10,6156,16506.0
SC24,2023-11-11,16506,11673.0
SC24,2023-11-12,11673,7191.0
SC24,2023-11-13,7191,5982.0
SC24,2023-11-14,5982,5759.0
SC24,2023-11-15,5759,5705.0
SC24,2023-11-16,5705,5562.0
SC24,2023-11-17,5562,5223.0
SC24,2023-11-18,5223,5008.0
SC24,2023-11-19,5008,5624.0
SC24,2023-11-20,5624,5317.0
SC24,2023-11-21,5317,5169.0
SC24,2023-11-22,5169,5231.0
SC24,2023-11-23,5231,4779.0
SC24,2023-11-24,4779,4582.0
SC24,2023-11-25,4582,4470.0
SC24,2023-11-26,4470,4897.0
SC24,2023-11-27,4897,4912.0
SC24,2023-11-28,4912,5032.0
SC24,2023-11-29,5032,5354.0
SC24,2023-11-30,5354,
SC25,2023-08-01,38119,37993.0
SC25,2023-08-02,37993,38455.0
SC25,2023-08-03,38455,40148.0
SC25,2023-08-04,40148,36873.0
SC25,2023-08-05,36873,34342.0
SC25,2023-08-06,34342,32858.0
SC25,2023-08-07,32858,33517.0
SC25,2023-08-08,33517,35112.0
SC25,2023-08-09,35112,37007.0
SC25,2023-08-10,37007,36021.0
SC25,2023-08-11,36021,35196.0
SC25,2023-08-12,35196,30555.0
SC25,2023-08-13,30555,34205.0
SC25,2023-08-14,34205,37679.0
SC25,2023-08-15,37679,36937.0
SC25,2023-08-16,36937,36917.0
SC25,2023-08-17,36917,37118.0
SC25,2023-08-18,37118,35774.0
SC25,2023-08-19,35774,32471.0
SC25,2023-08-20,32471,34122.0
SC25,2023-08-21,34122,36146.0
SC25,2023-08-22,36146,37274.0
SC25,2023-08-23,37274,37827.0
SC25,2023-08-24,37827,38254.0
SC25,2023-08-25,38254,37059.0
SC25,2023-08-26,37059,35893.0
SC25,2023-08-27,35893,33666.0
SC25,2023-08-28,33666,40332.0
SC25,2023-08-29,40332,36016.0
SC25,2023-08-30,36016,42177.0
SC25,2023-08-31,42177,41531.0
SC25,2023-09-01,41531,41542.0
SC25,2023-09-02,41542,36850.0
SC25,2023-09-03,36850,38625.0
SC25,2023-09-04,38625,42342.0
SC25,2023-09-05,42342,43597.0
SC25,2023-09-06,43597,41395.0
SC25,2023-09-07,41395,41701.0
SC25,2023-09-08,41701,38158.0
SC25,2023-09-09,38158,37697.0
SC25,2023-09-10,37697,39157.0
SC25,2023-09-11,39157,43383.0
SC25,2023-09-12,43383,45108.0
SC25,2023-09-13,45108,43405.0
SC25,2023-09-14,43405,43379.0
SC25,2023-09-15,43379,43946.0
SC25,2023-09-16,43946,39770.0
SC25,2023-09-17,39770,42831.0
SC25,2023-09-18,42831,45437.0
SC25,2023-09-19,45437,49246.0
SC25,2023-09-20,49246,48315.0
SC25,2023-09-21,48315,47963.0
SC25,2023-09-22,47963,47129.0
SC25,2023-09-23,47129,44643.0
SC25,2023-09-24,44643,46761.0
SC25,2023-09-25,46761,51937.0
SC25,2023-09-26,51937,48810.0
SC25,2023-09-27,48810,48277.0
SC25,2023-09-28,48277,40354.0
SC25,2023-09-29,40354,34247.0
SC25,2023-09-30,34247,34195.0
SC25,2023-10-01,34195,30116.0
SC25,2023-10-02,30116,29034.0
SC25,2023-10-03,29034,28705.0
SC25,2023-10-04,28705,34846.0
SC25,2023-10-05,34846,35736.0
SC25,2023-10-06,35736,35433.0
SC25,2023-10-07,35433,40530.0
SC25,2023-10-08,40530,40650.0
SC25,2023-10-09,40650,40626.0
SC25,2023-10-10,40626,41118.0
SC25,2023-10-11,41118,41261.0
SC25,2023-10-12,41261,40143.0
SC25,2023-10-13,40143,39074.0
SC25,2023-10-14,39074,36919.0
SC25,2023-10-15,36919,39624.0
SC25,2023-10-16,39624,40986.0
SC25,2023-10-17,40986,43255.0
SC25,2023-10-18,43255,42760.0
SC25,2023-10-19,42760,44917.0
SC25,2023-10-20,44917,39013.0
SC25,2023-10-21,39013,36865.0
SC25,2023-10-22,36865,42089.0
SC25,2023-10-23,42089,54992.0
SC25,2023-10-24,54992,49083.0
SC25,2023-10-25,49083,49451.0
SC25,2023-10-26,49451,48425.0
SC25,2023-10-27,48425,44735.0
SC25,2023-10-28,44735,41309.0
SC25,2023-10-29,41309,40392.0
SC25,2023-10-30,40392,43099.0
SC25,2023-10-31,43099,64269.0
SC25,2023-11-01,64269,57261.0
SC25,2023-11-02,57261,51930.0
SC25,2023-11-03,51930,47537.0
SC25,2023-11-04,47537,47651.0
SC25,2023-11-05,47651,47774.0
SC25,2023-11-06,47774,50717.0
SC25,2023-11-07,50717,52404.0
SC25,2023-11-08,52404,52035.0
SC25,2023-11-09,52035,45969.0
SC25,2023-11-10,45969,63782.0
SC25,2023-11-11,63782,63953.0
SC25,2023-11-12,63953,54172.0
SC25,2023-11-13,54172,51992.0
SC25,2023-11-14,51992,47991.0
SC25,2023-11-15,47991,48922.0
SC25,2023-11-16,48922,46805.0
SC25,2023-11-17,46805,44735.0
SC25,2023-11-18,44735,42092.0
SC25,2023-11-19,42092,45621.0
SC25,2023-11-20,45621,49837.0
SC25,2023-11-21,49837,46387.0
SC25,2023-11-22,46387,48049.0
SC25,2023-11-23,48049,43751.0
SC25,2023-11-24,43751,42517.0
SC25,2023-11-25,42517,39951.0
SC25,2023-11-26,39951,43155.0
SC25,2023-11-27,43155,45758.0
SC25,2023-11-28,45758,45638.0
SC25,2023-11-29,45638,45795.0
SC25,2023-11-30,45795,
SC26,2023-08-01,5243,4069.0
SC26,2023-08-02,4069,4055.0
SC26,2023-08-03,4055,4139.0
SC26,2023-08-04,4139,3951.0
SC26,2023-08-05,3951,3808.0
SC26,2023-08-06,3808,3993.0
SC26,2023-08-07,3993,4076.0
SC26,2023-08-08,4076,4294.0
SC26,2023-08-09,4294,4091.0
SC26,2023-08-10,4091,3974.0
SC26,2023-08-11,3974,3826.0
SC26,2023-08-12,3826,3738.0
SC26,2023-08-13,3738,4293.0
SC26,2023-08-14,4293,4746.0
SC26,2023-08-15,4746,4544.0
SC26,2023-08-16,4544,4132.0
SC26,2023-08-17,4132,4119.0
SC26,2023-08-18,4119,4743.0
SC26,2023-08-19,4743,4844.0
SC26,2023-08-20,4844,5282.0
SC26,2023-08-21,5282,4969.0
SC26,2023-08-22,4969,3895.0
SC26,2023-08-23,3895,3734.0
SC26,2023-08-24,3734,3885.0
SC26,2023-08-25,3885,4397.0
SC26,2023-08-26,4397,4589.0
SC26,2023-08-27,4589,4999.0
SC26,2023-08-28,4999,4397.0
SC26,2023-08-29,4397,4162.0
SC26,2023-08-30,4162,4087.0
SC26,2023-08-31,4087,4829.0
SC26,2023-09-01,4829,4872.0
SC26,2023-09-02,4872,4868.0
SC26,2023-09-03,4868,5522.0
SC26,2023-09-04,5522,5396.0
SC26,2023-09-05,5396,4824.0
SC26,2023-09-06,4824,4852.0
SC26,2023-09-07,4852,4283.0
SC26,2023-09-08,4283,5381.0
SC26,2023-09-09,5381,4116.0
SC26,2023-09-10,4116,4253.0
SC26,2023-09-11,4253,4479.0
SC26,2023-09-12,4479,4195.0
SC26,2023-09-13,4195,4091.0
SC26,2023-09-14,4091,4205.0
SC26,2023-09-15,4205,4520.0
SC26,2023-09-16,4520,4497.0
SC26,2023-09-17,4497,4904.0
SC26,2023-09-18,4904,4952.0
SC26,2023-09-19,4952,5741.0
SC26,2023-09-20,5741,5242.0
SC26,2023-09-21,5242,5311.0
SC26,2023-09-22,5311,5301.0
SC26,2023-09-23,5301,5471.0
SC26,2023-09-24,5471,5848.0
SC26,2023-09-25,5848,4775.0
SC26,2023-09-26,4775,4573.0
SC26,2023-09-27,4573,4259.0
SC26,2023-09-28,4259,4008.0
SC26,2023-09-29,4008,3328.0
SC26,2023-09-30,3328,3747.0
SC26,2023-10-01,3747,3547.0
SC26,2023-10-02,3547,3607.0
SC26,2023-10-03,3607,3926.0
SC26,2023-10-04,3926,4409.0
SC26,2023-10-05,4409,4063.0
SC26,2023-10-06,4063,4622.0
SC26,2023-10-07,4622,4028.0
SC26,2023-10-08,4028,3763.0
SC26,2023-10-09,3763,3943.0
SC26,2023-10-10,3943,3698.0
SC26,2023-10-11,3698,3621.0
SC26,2023-10-12,3621,3636.0
SC26,2023-10-13,3636,3614.0
SC26,2023-10-14,3614,3398.0
SC26,2023-10-15,3398,4317.0
SC26,2023-10-16,4317,4025.0
SC26,2023-10-17,4025,3721.0
SC26,2023-10-18,3721,3889.0
SC26,2023-10-19,3889,5247.0
SC26,2023-10-20,5247,4238.0
SC26,2023-10-21,4238,4427.0
SC26,2023-10-22,4427,5055.0
SC26,2023-10-23,5055,6876.0
SC26,2023-10-24,6876,6160.0
SC26,2023-10-25,6160,5506.0
SC26,2023-10-26,5506,5382.0
SC26,2023-10-27,5382,5323.0
SC26,2023-10-28,5323,5548.0
SC26,2023-10-29,5548,5255.0
SC26,2023-10-30,5255,3800.0
SC26,2023-10-31,3800,11294.0
SC26,2023-11-01,11294,6571.0
SC26,2023-11-02,6571,5988.0
SC26,2023-11-03,5988,5874.0
SC26,2023-11-04,5874,5327.0
SC26,2023-11-05,5327,5777.0
SC26,2023-11-06,5777,5694.0
SC26,2023-11-07,5694,5739.0
SC26,2023-11-08,5739,5615.0
SC26,2023-11-09,5615,5511.0
SC26,2023-11-10,5511,13697.0
SC26,2023-11-11,13697,8831.0
SC26,2023-11-12,8831,5027.0
SC26,2023-11-13,5027,4834.0
SC26,2023-11-14,4834,4289.0
SC26,2023-11-15,4289,3968.0
SC26,2023-11-16,3968,4079.0
SC26,2023-11-17,4079,3991.0
SC26,2023-11-18,3991,3777.0
SC26,2023-11-19,3777,3802.0
SC26,2023-11-20,3802,4390.0
SC26,2023-11-21,4390,4141.0
SC26,2023-11-22,4141,3717.0
SC26,2023-11-23,3717,3924.0
SC26,2023-11-24,3924,3988.0
SC26,2023-11-25,3988,4035.0
SC26,2023-11-26,4035,3921.0
SC26,2023-11-27,3921,4013.0
SC26,2023-11-28,4013,4142.0
SC26,2023-11-29,4142,4477.0
SC26,2023-11-30,4477,
SC27,2023-08-01,4179,4025.0
SC27,2023-08-02,4025,4065.0
SC27,2023-08-03,4065,4080.0
SC27,2023-08-04,4080,4012.0
SC27,2023-08-05,4012,3640.0
SC27,2023-08-06,3640,3966.0
SC27,2023-08-07,3966,3893.0
SC27,2023-08-08,3893,4086.0
SC27,2023-08-09,4086,3974.0
SC27,2023-08-10,3974,3839.0
SC27,2023-08-11,3839,3905.0
SC27,2023-08-12,3905,3533.0
SC27,2023-08-13,3533,4015.0
SC27,2023-08-14,4015,3981.0
SC27,2023-08-15,3981,3989.0
SC27,2023-08-16,3989,3941.0
SC27,2023-08-17,3941,3741.0
SC27,2023-08-18,3741,3827.0
SC27,2023-08-19,3827,3711.0
SC27,2023-08-20,3711,4019.0
SC27,2023-08-21,4019,3749.0
SC27,2023-08-22,3749,4070.0
SC27,2023-08-23,4070,4464.0
SC27,2023-08-24,4464,4441.0
SC27,2023-08-25,4441,4087.0
SC27,2023-08-26,4087,3808.0
SC27,2023-08-27,3808,4090.0
SC27,2023-08-28,4090,3848.0
SC27,2023-08-29,3848,3806.0
SC27,2023-08-30,3806,3878.0
SC27,2023-08-31,3878,5638.0
SC27,2023-09-01,5638,4408.0
SC27,2023-09-02,4408,4012.0
SC27,2023-09-03,4012,4283.0
SC27,2023-09-04,4283,4130.0
SC27,2023-09-05,4130,4714.0
SC27,2023-09-06,4714,5274.0
SC27,2023-09-07,5274,4639.0
SC27,2023-09-08,4639,4846.0
SC27,2023-09-09,4846,3995.0
SC27,2023-09-10,3995,4332.0
SC27,2023-09-11,4332,4228.0
SC27,2023-09-12,4228,4499.0
SC27,2023-09-13,4499,4483.0
SC27,2023-09-14,4483,4419.0
SC27,2023-09-15,4419,4462.0
SC27,2023-09-16,4462,4480.0
SC27,2023-09-17,4480,5031.0
SC27,2023-09-18,5031,5674.0
SC27,2023-09-19,5674,5663.0
SC27,2023-09-20,5663,5394.0
SC27,2023-09-21,5394,5316.0
SC27,2023-09-22,5316,5459.0
SC27,2023-09-23,5459,5204.0
SC27,2023-09-24,5204,5448.0
SC27,2023-09-25,5448,5387.0
SC27,2023-09-26,5387,5264.0
SC27,2023-09-27,5264,4238.0
SC27,2023-09-28,4238,3727.0
SC27,2023-09-29,3727,3477.0
SC27,2023-09-30,3477,3413.0
SC27,2023-10-01,3413,3236.0
SC27,2023-10-02,3236,3096.0
SC27,2023-10-03,3096,3160.0
SC27,2023-10-04,3160,3452.0
SC27,2023-10-05,3452,3572.0
SC27,2023-10-06,3572,4029.0
SC27,2023-10-07,4029,3816.0
SC27,2023-10-08,3816,3581.0
SC27,2023-10-09,3581,3491.0
SC27,2023-10-10,3491,3550.0
SC27,2023-10-11,3550,3548.0
SC27,2023-10-12,3548,3540.0
SC27,2023-10-13,3540,3441.0
SC27,2023-10-14,3441,3271.0
SC27,2023-10-15,3271,3806.0
SC27,2023-10-16,3806,3657.0
SC27,2023-10-17,3657,3454.0
SC27,2023-10-18,3454,3830.0
SC27,2023-10-19,3830,4610.0
SC27,2023-10-20,4610,3421.0
SC27,2023-10-21,3421,3130.0
SC27,2023-10-22,3130,4847.0
SC27,2023-10-23,4847,8878.0
SC27,2023-10-24,8878,5209.0
SC27,2023-10-25,5209,4575.0
SC27,2023-10-26,4575,4666.0
SC27,2023-10-27,4666,4179.0
SC27,2023-10-28,4179,3893.0
SC27,2023-10-29,3893,4326.0
SC27,2023-10-30,4326,6157.0
SC27,2023-10-31,6157,14347.0
SC27,2023-11-01,14347,8757.0
SC27,2023-11-02,8757,6401.0
SC27,2023-11-03,6401,6179.0
SC27,2023-11-04,6179,5171.0
SC27,2023-11-05,5171,5214.0
SC27,2023-11-06,5214,5192.0
SC27,2023-11-07,5192,6034.0
SC27,2023-11-08,6034,5097.0
SC27,2023-11-09,5097,6432.0
SC27,2023-11-10,6432,16413.0
SC27,2023-11-11,16413,10868.0
SC27,2023-11-12,10868,6151.0
SC27,2023-11-13,6151,5120.0
SC27,2023-11-14,5120,3564.0
SC27,2023-11-15,3564,4071.0
SC27,2023-11-16,4071,3912.0
SC27,2023-11-17,3912,3378.0
SC27,2023-11-18,3378,3104.0
SC27,2023-11-19,3104,3427.0
SC27,2023-11-20,3427,3571.0
SC27,2023-11-21,3571,3400.0
SC27,2023-11-22,3400,3291.0
SC27,2023-11-23,3291,3340.0
SC27,2023-11-24,3340,3125.0
SC27,2023-11-25,3125,3277.0
SC27,2023-11-26,3277,3562.0
SC27,2023-11-27,3562,3382.0
SC27,2023-11-28,3382,3616.0
SC27,2023-11-29,3616,3909.0
SC27,2023-11-30,3909,
SC28,2023-08-01,292,296.0
SC28,2023-08-02,296,331.0
SC28,2023-08-03,331,357.0
SC28,2023-08-04,357,423.0
SC28,2023-08-05,423,396.0
SC28,2023-08-06,396,379.0
SC28,2023-08-07,379,403.0
SC28,2023-08-08,403,449.0
SC28,2023-08-09,449,473.0
SC28,2023-08-10,473,492.0
SC28,2023-08-11,492,581.0
SC28,2023-08-12,581,586.0
SC28,2023-08-13,586,625.0
SC28,2023-08-14,625,666.0
SC28,2023-08-15,666,697.0
SC28,2023-08-16,697,700.0
SC28,2023-08-17,700,687.0
SC28,2023-08-18,687,757.0
SC28,2023-08-19,757,778.0
SC28,2023-08-20,778,816.0
SC28,2023-08-21,816,747.0
SC28,2023-08-22,747,782.0
SC28,2023-08-23,782,817.0
SC28,2023-08-24,817,832.0
SC28,2023-08-25,832,913.0
SC28,2023-08-26,913,959.0
SC28,2023-08-27,959,929.0
SC28,2023-08-28,929,964.0
SC28,2023-08-29,964,1168.0
SC28,2023-08-30,1168,1221.0
SC28,2023-08-31,1221,1360.0
SC28,2023-09-01,1360,1678.0
SC28,2023-09-02,1678,1684.0
SC28,2023-09-03,1684,1368.0
SC28,2023-09-04,1368,1144.0
SC28,2023-09-05,1144,1063.0
SC28,2023-09-06,1063,1051.0
SC28,2023-09-07,1051,1002.0
SC28,2023-09-08,1002,1058.0
SC28,2023-09-09,1058,1035.0
SC28,2023-09-10,1035,972.0
SC28,2023-09-11,972,920.0
SC28,2023-09-12,920,927.0
SC28,2023-09-13,927,924.0
SC28,2023-09-14,924,940.0
SC28,2023-09-15,940,1066.0
SC28,2023-09-16,1066,1029.0
SC28,2023-09-17,1029,1007.0
SC28,2023-09-18,1007,976.0
SC28,2023-09-19,976,977.0
SC28,2023-09-20,977,949.0
SC28,2023-09-21,949,1074.0
SC28,2023-09-22,1074,1284.0
SC28,2023-09-23,1284,1287.0
SC28,2023-09-24,1287,1229.0
SC28,2023-09-25,1229,1166.0
SC28,2023-09-26,1166,1108.0
SC28,2023-09-27,1108,977.0
SC28,2023-09-28,977,982.0
SC28,2023-09-29,982,966.0
SC28,2023-09-30,966,934.0
SC28,2023-10-01,934,901.0
SC28,2023-10-02,901,950.0
SC28,2023-10-03,950,995.0
SC28,2023-10-04,995,1226.0
SC28,2023-10-05,1226,1375.0
SC28,2023-10-06,1375,1649.0
SC28,2023-10-07,1649,1693.0
SC28,2023-10-08,1693,1469.0
SC28,2023-10-09,1469,1331.0
SC28,2023-10-10,1331,1169.0
SC28,2023-10-11,1169,1145.0
SC28,2023-10-12,1145,1174.0
SC28,2023-10-13,1174,1313.0
SC28,2023-10-14,1313,1164.0
SC28,2023-10-15,1164,1080.0
SC28,2023-10-16,1080,992.0
SC28,2023-10-17,992,894.0
SC28,2023-10-18,894,825.0
SC28,2023-10-19,825,900.0
SC28,2023-10-20,900,1006.0
SC28,2023-10-21,1006,881.0
SC28,2023-10-22,881,1291.0
SC28,2023-10-23,1291,1979.0
SC28,2023-10-24,1979,1386.0
SC28,2023-10-25,1386,1140.0
SC28,2023-10-26,1140,1035.0
SC28,2023-10-27,1035,1054.0
SC28,2023-10-28,1054,1002.0
SC28,2023-10-29,1002,999.0
SC28,2023-10-30,999,1618.0
SC28,2023-10-31,1618,2197.0
SC28,2023-11-01,2197,1412.0
SC28,2023-11-02,1412,1268.0
SC28,2023-11-03,1268,1209.0
SC28,2023-11-04,1209,1268.0
SC28,2023-11-05,1268,1397.0
SC28,2023-11-06,1397,1646.0
SC28,2023-11-07,1646,1639.0
SC28,2023-11-08,1639,1662.0
SC28,2023-11-09,1662,2405.0
SC28,2023-11-10,2405,4423.0
SC28,2023-11-11,4423,3967.0
SC28,2023-11-12,3967,4147.0
SC28,2023-11-13,4147,2208.0
SC28,2023-11-14,2208,1838.0
SC28,2023-11-15,1838,1617.0
SC28,2023-11-16,1617,1357.0
SC28,2023-11-17,1357,1355.0
SC28,2023-11-18,1355,1131.0
SC28,2023-11-19,1131,1111.0
SC28,2023-11-20,1111,943.0
SC28,2023-11-21,943,885.0
SC28,2023-11-22,885,950.0
SC28,2023-11-23,950,949.0
SC28,2023-11-24,949,968.0
SC28,2023-11-25,968,937.0
SC28,2023-11-26,937,916.0
SC28,2023-11-27,916,965.0
SC28,2023-11-28,965,937.0
SC28,2023-11-29,937,1044.0
SC28,2023-11-30,1044,
SC29,2023-08-01,5605,5397.0
SC29,2023-08-02,5397,5535.0
SC29,2023-08-03,5535,5293.0
SC29,2023-08-04,5293,5126.0
SC29,2023-08-05,5126,4899.0
SC29,2023-08-06,4899,5313.0
SC29,2023-08-07,5313,5456.0
SC29,2023-08-08,5456,5623.0
SC29,2023-08-09,5623,5381.0
SC29,2023-08-10,5381,5157.0
SC29,2023-08-11,5157,5066.0
SC29,2023-08-12,5066,4958.0
SC29,2023-08-13,4958,5575.0
SC29,2023-08-14,5575,5576.0
SC29,2023-08-15,5576,5591.0
SC29,2023-08-16,5591,5737.0
SC29,2023-08-17,5737,5792.0
SC29,2023-08-18,5792,5506.0
SC29,2023-08-19,5506,5240.0
SC29,2023-08-20,5240,5948.0
SC29,2023-08-21,5948,5622.0
SC29,2023-08-22,5622,5829.0
SC29,2023-08-23,5829,6601.0
SC29,2023-08-24,6601,5957.0
SC29,2023-08-25,5957,5709.0
SC29,2023-08-26,5709,5826.0
SC29,2023-08-27,5826,6526.0
SC29,2023-08-28,6526,8139.0
SC29,2023-08-29,8139,6209.0
SC29,2023-08-30,6209,6100.0
SC29,2023-08-31,6100,7409.0
SC29,2023-09-01,7409,7265.0
SC29,2023-09-02,7265,6581.0
SC29,2023-09-03,6581,6675.0
SC29,2023-09-04,6675,6730.0
SC29,2023-09-05,6730,7403.0
SC29,2023-09-06,7403,7480.0
SC29,2023-09-07,7480,7020.0
SC29,2023-09-08,7020,6401.0
SC29,2023-09-09,6401,5989.0
SC29,2023-09-10,5989,6316.0
SC29,2023-09-11,6316,6646.0
SC29,2023-09-12,6646,6671.0
SC29,2023-09-13,6671,6936.0
SC29,2023-09-14,6936,6561.0
SC29,2023-09-15,6561,6379.0
SC29,2023-09-16,6379,6559.0
SC29,2023-09-17,6559,7082.0
SC29,2023-09-18,7082,7312.0
SC29,2023-09-19,7312,7192.0
SC29,2023-09-20,7192,7318.0
SC29,2023-09-21,7318,7531.0
SC29,2023-09-22,7531,7888.0
SC29,2023-09-23,7888,7496.0
SC29,2023-09-24,7496,7845.0
SC29,2023-09-25,7845,8149.0
SC29,2023-09-26,8149,7165.0
SC29,2023-09-27,7165,6491.0
SC29,2023-09-28,6491,6018.0
SC29,2023-09-29,6018,6039.0
SC29,2023-09-30,6039,5891.0
SC29,2023-10-01,5891,5618.0
SC29,2023-10-02,5618,5834.0
SC29,2023-10-03,5834,5769.0
SC29,2023-10-04,5769,6582.0
SC29,2023-10-05,6582,6892.0
SC29,2023-10-06,6892,7749.0
SC29,2023-10-07,7749,7589.0
SC29,2023-10-08,7589,7085.0
SC29,2023-10-09,7085,7812.0
SC29,2023-10-10,7812,6949.0
SC29,2023-10-11,6949,6559.0
SC29,2023-10-12,6559,6448.0
SC29,2023-10-13,6448,6637.0
SC29,2023-10-14,6637,6267.0
SC29,2023-10-15,6267,6682.0
SC29,2023-10-16,6682,7305.0
SC29,2023-10-17,7305,6687.0
SC29,2023-10-18,6687,6582.0
SC29,2023-10-19,6582,7420.0
SC29,2023-10-20,7420,6793.0
SC29,2023-10-21,6793,6168.0
SC29,2023-10-22,6168,8214.0
SC29,2023-10-23,8214,14364.0
SC29,2023-10-24,14364,9568.0
SC29,2023-10-25,9568,8784.0
SC29,2023-10-26,8784,9463.0
SC29,2023-10-27,9463,7778.0
SC29,2023-10-28,7778,7743.0
SC29,2023-10-29,7743,8103.0
SC29,2023-10-30,8103,10813.0
SC29,2023-10-31,10813,20578.0
SC29,2023-11-01,20578,12801.0
SC29,2023-11-02,12801,9273.0
SC29,2023-11-03,9273,9050.0
SC29,2023-11-04,9050,8947.0
SC29,2023-11-05,8947,9339.0
SC29,2023-11-06,9339,9346.0
SC29,2023-11-07,9346,9495.0
SC29,2023-11-08,9495,8929.0
SC29,2023-11-09,8929,10694.0
SC29,2023-11-10,10694,22998.0
SC29,2023-11-11,22998,14143.0
SC29,2023-11-12,14143,8475.0
SC29,2023-11-13,8475,6911.0
SC29,2023-11-14,6911,7043.0
SC29,2023-11-15,7043,6781.0
SC29,2023-11-16,6781,7040.0
SC29,2023-11-17,7040,6692.0
SC29,2023-11-18,6692,6206.0
SC29,2023-11-19,6206,6777.0
SC29,2023-11-20,6777,7041.0
SC29,2023-11-21,7041,6737.0
SC29,2023-11-22,6737,6503.0
SC29,2023-11-23,6503,6420.0
SC29,2023-11-24,6420,6358.0
SC29,2023-11-25,6358,6174.0
SC29,2023-11-26,6174,6825.0
SC29,2023-11-27,6825,6546.0
SC29,2023-11-28,6546,6666.0
SC29,2023-11-29,6666,6725.0
SC29,2023-11-30,6725,
SC3,2023-08-01,9206,9337.0
SC3,2023-08-02,9337,9358.0
SC3,2023-08-03,9358,9222.0
SC3,2023-08-04,9222,9800.0
SC3,2023-08-05,9800,9584.0
SC3,2023-08-06,9584,8946.0
SC3,2023-08-07,8946,9461.0
SC3,2023-08-08,9461,9654.0
SC3,2023-08-09,9654,10513.0
SC3,2023-08-10,10513,10067.0
SC3,2023-08-11,10067,9839.0
SC3,2023-08-12,9839,9679.0
SC3,2023-08-13,9679,9435.0
SC3,2023-08-14,9435,9197.0
SC3,2023-08-15,9197,10028.0
SC3,2023-08-16,10028,10096.0
SC3,2023-08-17,10096,9925.0
SC3,2023-08-18,9925,10501.0
SC3,2023-08-19,10501,9641.0
SC3,2023-08-20,9641,9481.0
SC3,2023-08-21,9481,9855.0
SC3,2023-08-22,9855,9911.0
SC3,2023-08-23,9911,10296.0
SC3,2023-08-24,10296,10297.0
SC3,2023-08-25,10297,10226.0
SC3,2023-08-26,10226,10181.0
SC3,2023-08-27,10181,9877.0
SC3,2023-08-28,9877,9996.0
SC3,2023-08-29,9996,10542.0
SC3,2023-08-30,10542,10797.0
SC3,2023-08-31,10797,10558.0
SC3,2023-09-01,10558,12121.0
SC3,2023-09-02,12121,10629.0
SC3,2023-09-03,10629,10562.0
SC3,2023-09-04,10562,10613.0
SC3,2023-09-05,10613,11347.0
SC3,2023-09-06,11347,11600.0
SC3,2023-09-07,11600,11796.0
SC3,2023-09-08,11796,11773.0
SC3,2023-09-09,11773,10935.0
SC3,2023-09-10,10935,11127.0
SC3,2023-09-11,11127,11400.0
SC3,2023-09-12,11400,11465.0
SC3,2023-09-13,11465,11481.0
SC3,2023-09-14,11481,11560.0
SC3,2023-09-15,11560,11132.0
SC3,2023-09-16,11132,11279.0
SC3,2023-09-17,11279,11005.0
SC3,2023-09-18,11005,11118.0
SC3,2023-09-19,11118,11535.0
SC3,2023-09-20,11535,12225.0
SC3,2023-09-21,12225,12494.0
SC3,2023-09-22,12494,12754.0
SC3,2023-09-23,12754,11664.0
SC3,2023-09-24,11664,12124.0
SC3,2023-09-25,12124,12258.0
SC3,2023-09-26,12258,12309.0
SC3,2023-09-27,12309,12060.0
